Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Uruguay,URY,"Population ages 10-14, male",SP.POP.1014.MA,119694,118857,118372,118441,118782,119305
Uruguay,URY,"Population ages 15-19, female",SP.POP.1519.FE,118205,117299,116262,115276,114569,113909
Uruguay,URY,"Population ages 10-14, female",SP.POP.1014.FE,114266,113539,113108,113175,113454,113810
Uruguay,URY,"Population ages 15-19, male",SP.POP.1519.MA,123669,122740,121668,120665,119926,119164
Uruguay,URY,"Population ages 20-24, female",SP.POP.2024.FE,124084,122626,121200,119880,118492,117352
Uruguay,URY,"Population ages 20-24, male",SP.POP.2024.MA,129026,127617,126219,124851,123410,122252
Uruguay,URY,"Population ages 25-29, female",SP.POP.2529.FE,123016,123900,124486,124593,124119,123074
Uruguay,URY,"Population ages 25-29, male",SP.POP.2529.MA,127568,128220,128610,128657,128204,127230
Uruguay,URY,"Population ages 30-34, female",SP.POP.3034.FE,115739,117568,119048,120077,121003,122050
Uruguay,URY,"Population ages 30-34, male",SP.POP.3034.MA,119899,121809,123246,124178,124993,125873
Uruguay,URY,"Population ages 35-39, female",SP.POP.3539.FE,107295,107871,108978,110653,112726,114803
Uruguay,URY,"Population ages 35-39, male",SP.POP.3539.MA,108146,109581,111422,113615,116012,118287
Uruguay,URY,"Population ages 40-44, female",SP.POP.4044.FE,114953,112229,109690,107757,106505,106276
Uruguay,URY,"Population ages 40-44, male",SP.POP.4044.MA,112577,109973,107757,106377,105868,106497
Uruguay,URY,"Population ages 45-49, female",SP.POP.4549.FE,107364,110635,113422,115114,115272,113627
Uruguay,URY,"Population ages 45-49, male",SP.POP.4549.MA,106034,108752,110967,112286,112205,110515
Uruguay,URY,"Population ages 50-54, female",SP.POP.5054.FE,101262,100622,100399,101100,102893,105685
Uruguay,URY,"Population ages 50-54, male",SP.POP.5054.MA,97823,97845,98119,99017,100822,103352
Uruguay,URY,"Population ages 55-59, female",SP.POP.5559.FE,100909,101318,101138,100477,99663,98949
Uruguay,URY,"Population ages 55-59, male",SP.POP.5559.MA,94078,94708,94736,94450,94106,93932
Uruguay,URY,"Population ages 60-64, female",SP.POP.6064.FE,91887,92910,93905,95117,96328,97262
Uruguay,URY,"Population ages 60-64, male",SP.POP.6064.MA,81258,82499,83664,85115,86584,87749
Uruguay,URY,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,317422,320470,322790,326464,330569,334582
Uruguay,URY,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,203498,205474,206647,209288,212816,216510
Uzbekistan,UZB,"Population ages 10-14, male",SP.POP.1014.MA,1494101,1543242,1577702,1605594,1641829,1691047
Uzbekistan,UZB,"Population ages 15-19, female",SP.POP.1519.FE,1213783,1224709,1252281,1298780,1353663,1405257
Uzbekistan,UZB,"Population ages 10-14, female",SP.POP.1014.FE,1411023,1454274,1483196,1505590,1535782,1578360
Uzbekistan,UZB,"Population ages 15-19, male",SP.POP.1519.MA,1276640,1289085,1319205,1369572,1429476,1486600
Uzbekistan,UZB,"Population ages 20-24, female",SP.POP.2024.FE,1336478,1286171,1245911,1219377,1205825,1203465
Uzbekistan,UZB,"Population ages 20-24, male",SP.POP.2024.MA,1401601,1348810,1306964,1279786,1266111,1263969
Uzbekistan,UZB,"Population ages 25-29, female",SP.POP.2529.FE,1517439,1499904,1466777,1424254,1378221,1329248
Uzbekistan,UZB,"Population ages 25-29, male",SP.POP.2529.MA,1594434,1574941,1538647,1492805,1443233,1390611
Uzbekistan,UZB,"Population ages 30-34, female",SP.POP.3034.FE,1447471,1467207,1484812,1499943,1509947,1509748
Uzbekistan,UZB,"Population ages 30-34, male",SP.POP.3034.MA,1517135,1538790,1557735,1573237,1582813,1581382
Uzbekistan,UZB,"Population ages 35-39, female",SP.POP.3539.FE,1225038,1283403,1340769,1386425,1416218,1437858
Uzbekistan,UZB,"Population ages 35-39, male",SP.POP.3539.MA,1273751,1335641,1396567,1445219,1477182,1500340
Uzbekistan,UZB,"Population ages 40-44, female",SP.POP.4044.FE,1014474,1040866,1072043,1111323,1159630,1213741
Uzbekistan,UZB,"Population ages 40-44, male",SP.POP.4044.MA,1044111,1072525,1105476,1146447,1196538,1252915
Uzbekistan,UZB,"Population ages 45-49, female",SP.POP.4549.FE,898456,919775,939737,957994,977153,999992
Uzbekistan,UZB,"Population ages 45-49, male",SP.POP.4549.MA,907323,929891,951363,971602,992963,1017762
Uzbekistan,UZB,"Population ages 50-54, female",SP.POP.5054.FE,799921,805957,817648,834781,855967,878111
Uzbekistan,UZB,"Population ages 50-54, male",SP.POP.5054.MA,789129,796607,809258,827009,848770,871589
Uzbekistan,UZB,"Population ages 55-59, female",SP.POP.5559.FE,752389,763714,768616,769638,769725,771578
Uzbekistan,UZB,"Population ages 55-59, male",SP.POP.5559.MA,709687,723624,731295,734536,736321,739555
Uzbekistan,UZB,"Population ages 60-64, female",SP.POP.6064.FE,581820,611840,642781,671732,695482,713491
Uzbekistan,UZB,"Population ages 60-64, male",SP.POP.6064.MA,515177,543706,573487,601187,624390,643135
Uzbekistan,UZB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1048743,1089780,1138343,1190755,1246869,1311208
Uzbekistan,UZB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,734242,762806,799007,839659,885578,937681
Vanuatu,VUT,"Population ages 10-14, male",SP.POP.1014.MA,17108,17857,18583,19259,19870,20419
Vanuatu,VUT,"Population ages 15-19, female",SP.POP.1519.FE,13391,13775,14244,14812,15442,16104
Vanuatu,VUT,"Population ages 10-14, female",SP.POP.1014.FE,16143,16847,17529,18162,18742,19269
Vanuatu,VUT,"Population ages 15-19, male",SP.POP.1519.MA,13730,14271,14874,15555,16276,17020
Vanuatu,VUT,"Population ages 20-24, female",SP.POP.2024.FE,12793,12717,12732,12840,13041,13320
Vanuatu,VUT,"Population ages 20-24, male",SP.POP.2024.MA,11874,11992,12244,12610,13065,13568
Vanuatu,VUT,"Population ages 25-29, female",SP.POP.2529.FE,13157,13179,13110,12987,12837,12711
Vanuatu,VUT,"Population ages 25-29, male",SP.POP.2529.MA,12024,12054,11997,11894,11801,11784
Vanuatu,VUT,"Population ages 30-34, female",SP.POP.3034.FE,11585,11928,12260,12570,12832,13016
Vanuatu,VUT,"Population ages 30-34, male",SP.POP.3034.MA,10762,10983,11221,11475,11704,11874
Vanuatu,VUT,"Population ages 35-39, female",SP.POP.3539.FE,9481,9896,10315,10726,11118,11489
Vanuatu,VUT,"Population ages 35-39, male",SP.POP.3539.MA,9084,9472,9832,10151,10418,10650
Vanuatu,VUT,"Population ages 40-44, female",SP.POP.4044.FE,5990,6402,7071,8113,8922,9349
Vanuatu,VUT,"Population ages 40-44, male",SP.POP.4044.MA,6613,6619,6951,7769,8493,8919
Vanuatu,VUT,"Population ages 45-49, female",SP.POP.4549.FE,6064,6193,6102,5686,5557,5887
Vanuatu,VUT,"Population ages 45-49, male",SP.POP.4549.MA,7304,7539,7461,6923,6511,6451
Vanuatu,VUT,"Population ages 50-54, female",SP.POP.5054.FE,4975,5119,5316,5538,5743,5917
Vanuatu,VUT,"Population ages 50-54, male",SP.POP.5054.MA,5515,5731,6021,6367,6710,7020
Vanuatu,VUT,"Population ages 55-59, female",SP.POP.5559.FE,4439,4524,4571,4614,4686,4789
Vanuatu,VUT,"Population ages 55-59, male",SP.POP.5559.MA,4398,4571,4718,4855,5007,5180
Vanuatu,VUT,"Population ages 60-64, female",SP.POP.6064.FE,3671,3797,3913,4020,4120,4211
Vanuatu,VUT,"Population ages 60-64, male",SP.POP.6064.MA,3308,3408,3530,3673,3828,3998
Vanuatu,VUT,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5615,5963,6333,6733,7150,7577
Vanuatu,VUT,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6517,6566,6658,6783,6930,7099
"Venezuela, RB",VEN,"Population ages 10-14, male",SP.POP.1014.MA,1437792,1426271,1417403,1408863,1397143,1380603
"Venezuela, RB",VEN,"Population ages 15-19, female",SP.POP.1519.FE,1243756,1264330,1290711,1314561,1331034,1338081
"Venezuela, RB",VEN,"Population ages 10-14, female",SP.POP.1014.FE,1367238,1357022,1348301,1338647,1325477,1308209
"Venezuela, RB",VEN,"Population ages 15-19, male",SP.POP.1519.MA,1333796,1352164,1373937,1391701,1402273,1404981
"Venezuela, RB",VEN,"Population ages 20-24, female",SP.POP.2024.FE,1014823,1008049,1030037,1069187,1113802,1162397
"Venezuela, RB",VEN,"Population ages 20-24, male",SP.POP.2024.MA,1086788,1086027,1111321,1150994,1193331,1237377
"Venezuela, RB",VEN,"Population ages 25-29, female",SP.POP.2529.FE,943649,902815,884805,883921,892826,910296
"Venezuela, RB",VEN,"Population ages 25-29, male",SP.POP.2529.MA,972737,937830,925156,929562,944017,966601
"Venezuela, RB",VEN,"Population ages 30-34, female",SP.POP.3034.FE,978888,943618,915737,893151,872783,855966
"Venezuela, RB",VEN,"Population ages 30-34, male",SP.POP.3034.MA,960507,930983,910327,895444,882437,872239
"Venezuela, RB",VEN,"Population ages 35-39, female",SP.POP.3539.FE,969970,950831,939945,932878,924797,914367
"Venezuela, RB",VEN,"Population ages 35-39, male",SP.POP.3539.MA,926504,908000,898875,894551,890123,884670
"Venezuela, RB",VEN,"Population ages 40-44, female",SP.POP.4044.FE,943945,939390,936456,933589,929026,923130
"Venezuela, RB",VEN,"Population ages 40-44, male",SP.POP.4044.MA,893701,886674,882120,878509,874074,869406
"Venezuela, RB",VEN,"Population ages 45-49, female",SP.POP.4549.FE,877109,879484,885771,893960,901635,908021
"Venezuela, RB",VEN,"Population ages 45-49, male",SP.POP.4549.MA,826080,825609,829479,835960,842372,847637
"Venezuela, RB",VEN,"Population ages 50-54, female",SP.POP.5054.FE,820479,823883,828013,833312,839054,845502
"Venezuela, RB",VEN,"Population ages 50-54, male",SP.POP.5054.MA,766526,767598,770014,774047,778468,783509
"Venezuela, RB",VEN,"Population ages 55-59, female",SP.POP.5559.FE,738181,748155,758876,769788,779439,787583
"Venezuela, RB",VEN,"Population ages 55-59, male",SP.POP.5559.MA,678657,686558,695493,704791,712811,719534
"Venezuela, RB",VEN,"Population ages 60-64, female",SP.POP.6064.FE,634722,649767,663543,676404,688499,700427
"Venezuela, RB",VEN,"Population ages 60-64, male",SP.POP.6064.MA,566000,578119,589846,601323,612222,623012
"Venezuela, RB",VEN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1341280,1392007,1447358,1508384,1569442,1630078
"Venezuela, RB",VEN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1009640,1045359,1086746,1133095,1179990,1226818
Viet Nam,VNM,"Population ages 10-14, male",SP.POP.1014.MA,3806623,3892535,4066532,4240522,4336793,4432466
Viet Nam,VNM,"Population ages 15-19, female",SP.POP.1519.FE,3299087,3354147,3448100,3535780,3617396,3681317
Viet Nam,VNM,"Population ages 10-14, female",SP.POP.1014.FE,3701522,3771180,3927745,4087518,4170840,4253167
Viet Nam,VNM,"Population ages 15-19, male",SP.POP.1519.MA,3341802,3395727,3498379,3598766,3693613,3772006
Viet Nam,VNM,"Population ages 20-24, female",SP.POP.2024.FE,3261381,3184557,3139363,3162311,3221645,3257978
Viet Nam,VNM,"Population ages 20-24, male",SP.POP.2024.MA,3307565,3233482,3182571,3198567,3249386,3276828
Viet Nam,VNM,"Population ages 25-29, female",SP.POP.2529.FE,4111336,3931108,3741535,3532097,3348820,3226192
Viet Nam,VNM,"Population ages 25-29, male",SP.POP.2529.MA,4147198,3946259,3747028,3537868,3359808,3246193
Viet Nam,VNM,"Population ages 30-34, female",SP.POP.3034.FE,4318030,4366443,4375887,4339277,4241398,4079083
Viet Nam,VNM,"Population ages 30-34, male",SP.POP.3034.MA,4378306,4425566,4426375,4375966,4262759,4081150
Viet Nam,VNM,"Population ages 35-39, female",SP.POP.3539.FE,4057634,4165341,4217841,4232644,4245674,4287142
Viet Nam,VNM,"Population ages 35-39, male",SP.POP.3539.MA,4060086,4177676,4238099,4257576,4268739,4307410
Viet Nam,VNM,"Population ages 40-44, female",SP.POP.4044.FE,3463818,3508949,3600920,3740564,3884915,4024110
Viet Nam,VNM,"Population ages 40-44, male",SP.POP.4044.MA,3396579,3445876,3541353,3682165,3834437,3984818
Viet Nam,VNM,"Population ages 45-49, female",SP.POP.4549.FE,3181366,3223877,3255574,3294749,3365747,3427674
Viet Nam,VNM,"Population ages 45-49, male",SP.POP.4549.MA,3114591,3149215,3171432,3203826,3263437,3318084
Viet Nam,VNM,"Population ages 50-54, female",SP.POP.5054.FE,2965589,3008260,3072733,3112878,3117688,3136549
Viet Nam,VNM,"Population ages 50-54, male",SP.POP.5054.MA,2780510,2836299,2913448,2966595,2986757,3012444
Viet Nam,VNM,"Population ages 55-59, female",SP.POP.5559.FE,2805067,2850135,2870199,2871058,2884941,2907180
Viet Nam,VNM,"Population ages 55-59, male",SP.POP.5559.MA,2488914,2556855,2591111,2601488,2621140,2651544
Viet Nam,VNM,"Population ages 60-64, female",SP.POP.6064.FE,2362315,2456804,2534139,2617583,2681954,2726858
Viet Nam,VNM,"Population ages 60-64, male",SP.POP.6064.MA,1895645,1976828,2052358,2149926,2247505,2326282
Viet Nam,VNM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4564147,4784336,5015882,5279638,5569213,5870736
Viet Nam,VNM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2857745,3017392,3187884,3371892,3567328,3775573
Virgin Islands (U.S.),VIR,"Population ages 10-14, male",SP.POP.1014.MA,3153,3133,3109,3083,3040,2995
Virgin Islands (U.S.),VIR,"Population ages 15-19, female",SP.POP.1519.FE,2968,3040,3087,3106,3095,3065
Virgin Islands (U.S.),VIR,"Population ages 10-14, female",SP.POP.1014.FE,3099,3041,2964,2876,2777,2689
Virgin Islands (U.S.),VIR,"Population ages 15-19, male",SP.POP.1519.MA,3049,3105,3132,3136,3121,3110
Virgin Islands (U.S.),VIR,"Population ages 20-24, female",SP.POP.2024.FE,2613,2628,2658,2704,2759,2821
Virgin Islands (U.S.),VIR,"Population ages 20-24, male",SP.POP.2024.MA,2569,2627,2696,2769,2837,2899
Virgin Islands (U.S.),VIR,"Population ages 25-29, female",SP.POP.2529.FE,2930,2851,2736,2611,2499,2436
Virgin Islands (U.S.),VIR,"Population ages 25-29, male",SP.POP.2529.MA,2674,2618,2537,2459,2402,2388
Virgin Islands (U.S.),VIR,"Population ages 30-34, female",SP.POP.3034.FE,2977,2965,2951,2928,2877,2798
Virgin Islands (U.S.),VIR,"Population ages 30-34, male",SP.POP.3034.MA,2726,2705,2681,2645,2594,2532
Virgin Islands (U.S.),VIR,"Population ages 35-39, female",SP.POP.3539.FE,3159,3119,3067,3013,2949,2900
Virgin Islands (U.S.),VIR,"Population ages 35-39, male",SP.POP.3539.MA,2979,2922,2849,2769,2686,2627
Virgin Islands (U.S.),VIR,"Population ages 40-44, female",SP.POP.4044.FE,3213,3200,3190,3176,3148,3114
Virgin Islands (U.S.),VIR,"Population ages 40-44, male",SP.POP.4044.MA,3045,3022,3006,2985,2948,2900
Virgin Islands (U.S.),VIR,"Population ages 45-49, female",SP.POP.4549.FE,3512,3415,3338,3278,3224,3187
Virgin Islands (U.S.),VIR,"Population ages 45-49, male",SP.POP.4549.MA,3376,3259,3162,3086,3018,2969
Virgin Islands (U.S.),VIR,"Population ages 50-54, female",SP.POP.5054.FE,4072,3954,3838,3728,3605,3488
Virgin Islands (U.S.),VIR,"Population ages 50-54, male",SP.POP.5054.MA,3924,3807,3677,3544,3400,3266
Virgin Islands (U.S.),VIR,"Population ages 55-59, female",SP.POP.5559.FE,4402,4377,4329,4254,4146,4034
Virgin Islands (U.S.),VIR,"Population ages 55-59, male",SP.POP.5559.MA,4057,4006,3964,3913,3827,3728
Virgin Islands (U.S.),VIR,"Population ages 60-64, female",SP.POP.6064.FE,4138,4194,4256,4313,4336,4330
Virgin Islands (U.S.),VIR,"Population ages 60-64, male",SP.POP.6064.MA,3884,3883,3864,3833,3785,3735
Virgin Islands (U.S.),VIR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,12393,12683,13000,13342,13631,13910
Virgin Islands (U.S.),VIR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10131,10036,9993,9995,9970,9945
West Bank and Gaza,PSE,"Population ages 10-14, male",SP.POP.1014.MA,279429,289907,300074,310158,318151,325651
West Bank and Gaza,PSE,"Population ages 15-19, female",SP.POP.1519.FE,246191,252183,258418,265160,271226,278900
West Bank and Gaza,PSE,"Population ages 10-14, female",SP.POP.1014.FE,279985,288743,296974,305056,311047,316508
West Bank and Gaza,PSE,"Population ages 15-19, male",SP.POP.1519.MA,241177,247711,254595,261797,268564,277622
West Bank and Gaza,PSE,"Population ages 20-24, female",SP.POP.2024.FE,224927,226794,229967,233814,236500,240722
West Bank and Gaza,PSE,"Population ages 20-24, male",SP.POP.2024.MA,219555,221030,224068,227297,229453,233944
West Bank and Gaza,PSE,"Population ages 25-29, female",SP.POP.2529.FE,212871,215839,217601,218482,218022,218312
West Bank and Gaza,PSE,"Population ages 25-29, male",SP.POP.2529.MA,211623,213706,214442,213595,211494,210978
West Bank and Gaza,PSE,"Population ages 30-34, female",SP.POP.3034.FE,177315,185093,192790,199754,204282,207802
West Bank and Gaza,PSE,"Population ages 30-34, male",SP.POP.3034.MA,176662,184806,192626,198768,202077,204715
West Bank and Gaza,PSE,"Population ages 35-39, female",SP.POP.3539.FE,140643,146869,153490,160484,166842,173847
West Bank and Gaza,PSE,"Population ages 35-39, male",SP.POP.3539.MA,136024,143067,150522,157837,164313,171695
West Bank and Gaza,PSE,"Population ages 40-44, female",SP.POP.4044.FE,113095,117655,122561,127891,132764,138183
West Bank and Gaza,PSE,"Population ages 40-44, male",SP.POP.4044.MA,105553,110285,115559,121127,126301,132355
West Bank and Gaza,PSE,"Population ages 45-49, female",SP.POP.4549.FE,91743,95319,99160,103305,107068,111103
West Bank and Gaza,PSE,"Population ages 45-49, male",SP.POP.4549.MA,84818,87942,91438,95131,98468,102375
West Bank and Gaza,PSE,"Population ages 50-54, female",SP.POP.5054.FE,76198,78707,81326,84255,86897,89853
West Bank and Gaza,PSE,"Population ages 50-54, male",SP.POP.5054.MA,71411,73254,75257,77471,79294,81546
West Bank and Gaza,PSE,"Population ages 55-59, female",SP.POP.5559.FE,62126,64707,67250,69879,72001,74138
West Bank and Gaza,PSE,"Population ages 55-59, male",SP.POP.5559.MA,58941,61035,63050,64993,66157,67354
West Bank and Gaza,PSE,"Population ages 60-64, female",SP.POP.6064.FE,47763,50092,52548,55200,57439,59682
West Bank and Gaza,PSE,"Population ages 60-64, male",SP.POP.6064.MA,44887,46766,48818,50987,52406,53778
West Bank and Gaza,PSE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,92555,96758,101491,107218,111431,115425
West Bank and Gaza,PSE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,79181,81951,85264,89210,90085,90382
World,WLD,"Population ages 10-14, male",SP.POP.1014.MA,340399749,344122479,347895623,350908323,352628336,353642743
World,WLD,"Population ages 15-19, female",SP.POP.1519.FE,302489242,304485535,307283141,310627065,314336351,318070387
