Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Sweden,SWE,"Age population, age 21, female",SP.POP.AG21.FE.IN,53204,53855,55130,57760,60231.5
Sweden,SWE,"Age population, age 20, male",SP.POP.AG20.MA.IN,59357,59117,60421,62331,64157.5
Sweden,SWE,"Age population, age 20, female",SP.POP.AG20.FE.IN,53343,54712,56751.5,58498.5,60370
Sweden,SWE,"Age population, age 19, male",SP.POP.AG19.MA.IN,58672,60040.5,61336.5,62457.5,64513
Sweden,SWE,"Age population, age 19, female",SP.POP.AG19.FE.IN,54251,56367.5,57530.5,58729.5,60985.5
Sweden,SWE,"Age population, age 18, female",SP.POP.AG18.FE.IN,55899,57137,57893,59611.5,61421
Sweden,SWE,"Age population, age 18, male",SP.POP.AG18.MA.IN,59584,60952,61593.5,63088,65136.5
Sweden,SWE,"Age population, age 13, female",SP.POP.AG13.FE.IN,59939,60843.5,62240,62187,61513
Sweden,SWE,"Age population, age 13, male",SP.POP.AG13.MA.IN,63667,64651,66034.5,65877.5,65016
Sweden,SWE,"Age population, age 14, female",SP.POP.AG14.FE.IN,59379.5,60142.5,61096.5,62490.5,62368.5
Sweden,SWE,"Age population, age 14, male",SP.POP.AG14.MA.IN,62997,63966,64949.5,66305,66078
Sweden,SWE,"Age population, age 15, female",SP.POP.AG15.FE.IN,58365,59648,60417.5,61358,62699.5
Sweden,SWE,"Age population, age 15, male",SP.POP.AG15.MA.IN,61751.5,63286.5,64272,65228.5,66532
Sweden,SWE,"Age population, age 16, female",SP.POP.AG16.FE.IN,57253,58677.5,59955.5,60744.5,61699.5
Sweden,SWE,"Age population, age 16, male",SP.POP.AG16.MA.IN,60830.5,62080.5,63613,64615.5,65591
Sweden,SWE,"Age population, age 17, female",SP.POP.AG17.FE.IN,56706,57533.5,58960.5,60419.5,61366.5
Sweden,SWE,"Age population, age 17, male",SP.POP.AG17.MA.IN,60467.5,61192,62411,64095,65266.5
Switzerland,CHE,"Age population, age 24, male",SP.POP.AG24.MA.IN,52056,51319.5,50081,49696,48829.5
Switzerland,CHE,"Age population, age 24, female",SP.POP.AG24.FE.IN,49157.5,48117,46791.5,46234.5,45585
Switzerland,CHE,"Age population, age 23, male",SP.POP.AG23.MA.IN,50449,49692.5,49099.5,47895,47356
Switzerland,CHE,"Age population, age 23, female",SP.POP.AG23.FE.IN,47184,46411,45628,44629,44374.5
Switzerland,CHE,"Age population, age 22, female",SP.POP.AG22.FE.IN,45523,45259.5,43905,43174,44011
Switzerland,CHE,"Age population, age 22, male",SP.POP.AG22.MA.IN,48811,48721.5,47183.5,46184,46726.5
Switzerland,CHE,"Age population, age 21, male",SP.POP.AG21.MA.IN,47879.5,46813.5,45378,45360.5,46058.5
Switzerland,CHE,"Age population, age 21, female",SP.POP.AG21.FE.IN,44515,43545.5,42353,42611,43771.5
Switzerland,CHE,"Age population, age 20, male",SP.POP.AG20.MA.IN,46281.5,45017,44523.5,44612.5,45931
Switzerland,CHE,"Age population, age 20, female",SP.POP.AG20.FE.IN,43023.5,42002.5,41756,42289,43596
Switzerland,CHE,"Age population, age 19, male",SP.POP.AG19.MA.IN,44518.5,44180,43815.5,44562,45681
Switzerland,CHE,"Age population, age 19, female",SP.POP.AG19.FE.IN,41552,41421.5,41475,42192.5,43152.5
Switzerland,CHE,"Age population, age 18, female",SP.POP.AG18.FE.IN,40894,41146,41497.5,41979,43013
Switzerland,CHE,"Age population, age 18, male",SP.POP.AG18.MA.IN,43535,43473.5,43879,44534.5,45386.5
Switzerland,CHE,"Age population, age 13, female",SP.POP.AG13.FE.IN,41616,42517.5,43561.5,43777,43582.5
Switzerland,CHE,"Age population, age 13, male",SP.POP.AG13.MA.IN,44094,45104,45674,45910,46270
Switzerland,CHE,"Age population, age 14, female",SP.POP.AG14.FE.IN,41073.5,42023,42851,43748,43930.5
Switzerland,CHE,"Age population, age 14, male",SP.POP.AG14.MA.IN,43421.5,44505,45456.5,45866.5,46061.5
Switzerland,CHE,"Age population, age 15, female",SP.POP.AG15.FE.IN,40753,41462,42352.5,43048,43926
Switzerland,CHE,"Age population, age 15, male",SP.POP.AG15.MA.IN,43247,43839,44847.5,45654,46040
Switzerland,CHE,"Age population, age 16, female",SP.POP.AG16.FE.IN,40798,41118,41787,42604,43339.5
Switzerland,CHE,"Age population, age 16, male",SP.POP.AG16.MA.IN,43036.5,43661.5,44180,45100,45938
Switzerland,CHE,"Age population, age 17, female",SP.POP.AG17.FE.IN,40533,41172.5,41443.5,42158.5,43134.5
Switzerland,CHE,"Age population, age 17, male",SP.POP.AG17.MA.IN,42770.5,43539,44005,44551,45618
Syrian Arab Republic,SYR,"Age population, age 24, male",SP.POP.AG24.MA.IN,203419,228074.5,257632,282442.5,299081
Syrian Arab Republic,SYR,"Age population, age 24, female",SP.POP.AG24.FE.IN,194868.5,220326,251075.5,276335.5,292674
Syrian Arab Republic,SYR,"Age population, age 23, male",SP.POP.AG23.MA.IN,219088,243380.5,270567,290904,301646.5
Syrian Arab Republic,SYR,"Age population, age 23, female",SP.POP.AG23.FE.IN,210640,235764,264156,284873,295078.5
Syrian Arab Republic,SYR,"Age population, age 22, female",SP.POP.AG22.FE.IN,226063.5,248818,273131.5,288089,293277.5
Syrian Arab Republic,SYR,"Age population, age 22, male",SP.POP.AG22.MA.IN,234470,256423,279570,294347,300335
Syrian Arab Republic,SYR,"Age population, age 21, male",SP.POP.AG21.MA.IN,247759,265804,283761.5,294035.5,297416.5
Syrian Arab Republic,SYR,"Age population, age 21, female",SP.POP.AG21.FE.IN,239295.5,258071,277009,287223.5,289629.5
Syrian Arab Republic,SYR,"Age population, age 20, male",SP.POP.AG20.MA.IN,257574.5,270670.5,284289,292005,294460
Syrian Arab Republic,SYR,"Age population, age 20, female",SP.POP.AG20.FE.IN,248946.5,262574,276933,284419,285766.5
Syrian Arab Republic,SYR,"Age population, age 19, male",SP.POP.AG19.MA.IN,263068.5,272185,283159.5,289753,292674.5
Syrian Arab Republic,SYR,"Age population, age 19, female",SP.POP.AG19.FE.IN,254084.5,263500.5,275024,281239.5,282969
Syrian Arab Republic,SYR,"Age population, age 18, female",SP.POP.AG18.FE.IN,255876.5,262959.5,272915,279100.5,287315.5
Syrian Arab Republic,SYR,"Age population, age 18, male",SP.POP.AG18.MA.IN,265403,272354,281956.5,288645.5,298448.5
Syrian Arab Republic,SYR,"Age population, age 13, female",SP.POP.AG13.FE.IN,283803.5,287681.5,283349,280239.5,274191.5
Syrian Arab Republic,SYR,"Age population, age 13, male",SP.POP.AG13.MA.IN,297878.5,302186,297583,294524,288465.5
Syrian Arab Republic,SYR,"Age population, age 14, female",SP.POP.AG14.FE.IN,268976,285859,290937.5,285954.5,281943.5
Syrian Arab Republic,SYR,"Age population, age 14, male",SP.POP.AG14.MA.IN,281597.5,299663.5,305050,300056.5,296331.5
Syrian Arab Republic,SYR,"Age population, age 15, female",SP.POP.AG15.FE.IN,259413.5,271984,290615.5,294280.5,287616.5
Syrian Arab Republic,SYR,"Age population, age 15, male",SP.POP.AG15.MA.IN,270946.5,284212,303835,308148,301795.5
Syrian Arab Republic,SYR,"Age population, age 16, female",SP.POP.AG16.FE.IN,257161.5,263561.5,278546,294984.5,296131.5
Syrian Arab Republic,SYR,"Age population, age 16, male",SP.POP.AG16.MA.IN,267991.5,274569,289987.5,307850.5,310063.5
Syrian Arab Republic,SYR,"Age population, age 17, female",SP.POP.AG17.FE.IN,256398.5,262532,272060,284200.5,297352.5
Syrian Arab Republic,SYR,"Age population, age 17, male",SP.POP.AG17.MA.IN,266552.5,272709,282091.5,295208.5,310301
Tajikistan,TJK,"Age population, age 24, male",SP.POP.AG24.MA.IN,84967,87617,90601.5,91437,89079.5
Tajikistan,TJK,"Age population, age 24, female",SP.POP.AG24.FE.IN,89889.5,92285.5,94759.5,95120.5,93098
Tajikistan,TJK,"Age population, age 23, male",SP.POP.AG23.MA.IN,87901,91046.5,91915,89562.5,84416.5
Tajikistan,TJK,"Age population, age 23, female",SP.POP.AG23.FE.IN,92553,95196.5,95597.5,93586.5,90168.5
Tajikistan,TJK,"Age population, age 22, female",SP.POP.AG22.FE.IN,95463,96033.5,94069.5,90671.5,87146
Tajikistan,TJK,"Age population, age 22, male",SP.POP.AG22.MA.IN,91327.5,92354.5,90041.5,84908.5,79204.5
Tajikistan,TJK,"Age population, age 21, male",SP.POP.AG21.MA.IN,92626.5,90466,85377,79693,77142.5
Tajikistan,TJK,"Age population, age 21, female",SP.POP.AG21.FE.IN,96295.5,94496.5,91150.5,87651.5,86599
Tajikistan,TJK,"Age population, age 20, male",SP.POP.AG20.MA.IN,90722,85776,80138,77614,79037.5
Tajikistan,TJK,"Age population, age 20, female",SP.POP.AG20.FE.IN,94747,91559,88114,87091,87975
Tajikistan,TJK,"Age population, age 19, male",SP.POP.AG19.MA.IN,86009,80503.5,78022.5,79471,84874
Tajikistan,TJK,"Age population, age 19, female",SP.POP.AG19.FE.IN,91793.5,88495,87519.5,88428,89048
Tajikistan,TJK,"Age population, age 18, female",SP.POP.AG18.FE.IN,88707,87864,88805,89436,90953
Tajikistan,TJK,"Age population, age 18, male",SP.POP.AG18.MA.IN,80708.5,78347.5,79828.5,85247,90718
Tajikistan,TJK,"Age population, age 13, female",SP.POP.AG13.FE.IN,97569,105561,113464.5,116381.5,116460.5
Tajikistan,TJK,"Age population, age 13, male",SP.POP.AG13.MA.IN,97693.5,105433.5,112656.5,114950,114432.5
Tajikistan,TJK,"Age population, age 14, female",SP.POP.AG14.FE.IN,91785.5,97499,105452.5,113348.5,116265.5
Tajikistan,TJK,"Age population, age 14, male",SP.POP.AG14.MA.IN,91533.5,97614.5,105319,112535.5,114829.5
Tajikistan,TJK,"Age population, age 15, female",SP.POP.AG15.FE.IN,90118.5,91691.5,97350,105312,113226
Tajikistan,TJK,"Age population, age 15, male",SP.POP.AG15.MA.IN,85903.5,91434.5,97466.5,105177,112407.5
Tajikistan,TJK,"Age population, age 16, female",SP.POP.AG16.FE.IN,89259.5,89995,91494.5,97169,105159
Tajikistan,TJK,"Age population, age 16, male",SP.POP.AG16.MA.IN,80260,85779.5,91243.5,97288,105021.5
Tajikistan,TJK,"Age population, age 17, female",SP.POP.AG17.FE.IN,88048.5,89104.5,89746,91255,96953.5
Tajikistan,TJK,"Age population, age 17, male",SP.POP.AG17.MA.IN,78525,80111,85543.5,91011.5,97074
Tanzania,TZA,"Age population, age 24, male",SP.POP.AG24.MA.IN,547303.5,563668.5,580358.5,595591,612787.5
Tanzania,TZA,"Age population, age 24, female",SP.POP.AG24.FE.IN,543447,560441.5,578185.5,594438,612340.5
Tanzania,TZA,"Age population, age 23, male",SP.POP.AG23.MA.IN,565788,582951.5,598075,615004.5,632568
Tanzania,TZA,"Age population, age 23, female",SP.POP.AG23.FE.IN,561700,579730.5,596130,614016,632033
Tanzania,TZA,"Age population, age 22, female",SP.POP.AG22.FE.IN,580972.5,597648,615820.5,633976,655006
Tanzania,TZA,"Age population, age 22, male",SP.POP.AG22.MA.IN,585054,600636.5,617600.5,635057.5,655897.5
Tanzania,TZA,"Age population, age 21, male",SP.POP.AG21.MA.IN,602688.5,620101,637721.5,658611,683965
Tanzania,TZA,"Age population, age 21, female",SP.POP.AG21.FE.IN,598860.5,617301,635863,657176.5,682401.5
Tanzania,TZA,"Age population, age 20, male",SP.POP.AG20.MA.IN,622077.5,640123,661260.5,686769.5,711494.5
Tanzania,TZA,"Age population, age 20, female",SP.POP.AG20.FE.IN,618479.5,637296.5,659084.5,684680,708842
Tanzania,TZA,"Age population, age 19, male",SP.POP.AG19.MA.IN,641994.5,663530.5,689298.5,714192.5,734186
Tanzania,TZA,"Age population, age 19, female",SP.POP.AG19.FE.IN,638429.5,660457.5,686516,711043.5,730052.5
Tanzania,TZA,"Age population, age 18, female",SP.POP.AG18.FE.IN,661530.5,687807.5,712705,731995.5,744497.5
Tanzania,TZA,"Age population, age 18, male",SP.POP.AG18.MA.IN,665274,691405.5,716490.5,736590,750413
Tanzania,TZA,"Age population, age 13, female",SP.POP.AG13.FE.IN,760849.5,774750,790218,804434.5,823715
Tanzania,TZA,"Age population, age 13, male",SP.POP.AG13.MA.IN,769433,784115.5,800536,815700.5,836075.5
Tanzania,TZA,"Age population, age 14, female",SP.POP.AG14.FE.IN,748845,760234.5,774081,789554.5,803812
Tanzania,TZA,"Age population, age 14, male",SP.POP.AG14.MA.IN,756224,768629.5,783234.5,799697,814937.5
Tanzania,TZA,"Age population, age 15, female",SP.POP.AG15.FE.IN,735280.5,748140,759452,773318,788846
Tanzania,TZA,"Age population, age 15, male",SP.POP.AG15.MA.IN,741295.5,755269.5,767556,782241,798816.5
Tanzania,TZA,"Age population, age 16, female",SP.POP.AG16.FE.IN,714800.5,734469.5,747221,758528.5,772429.5
Tanzania,TZA,"Age population, age 16, male",SP.POP.AG16.MA.IN,719729.5,740147.5,753948.5,766321,781128
Tanzania,TZA,"Age population, age 17, female",SP.POP.AG17.FE.IN,688806.5,713890.5,733412.5,746071,757339
Tanzania,TZA,"Age population, age 17, male",SP.POP.AG17.MA.IN,692977,718369.5,738548.5,752378,764830.5
Thailand,THA,"Age population, age 24, male",SP.POP.AG24.MA.IN,535500,517422.5,490913,479090,482651
Thailand,THA,"Age population, age 24, female",SP.POP.AG24.FE.IN,513993,494363.5,466459,454007,458966
Thailand,THA,"Age population, age 23, male",SP.POP.AG23.MA.IN,518173.5,491446.5,478432.5,480838,484344
Thailand,THA,"Age population, age 23, female",SP.POP.AG23.FE.IN,494455.5,466318.5,452743.5,456548.5,462656.5
Thailand,THA,"Age population, age 22, female",SP.POP.AG22.FE.IN,466392.5,452594.5,454031.5,457733.5,459493.5
Thailand,THA,"Age population, age 22, male",SP.POP.AG22.MA.IN,492147.5,478942.5,479076.5,480319,479784
Thailand,THA,"Age population, age 21, male",SP.POP.AG21.MA.IN,479644.5,479617.5,477601,473813.5,472212
Thailand,THA,"Age population, age 21, female",SP.POP.AG21.FE.IN,452666,453894,454108,452345,452490
Thailand,THA,"Age population, age 20, male",SP.POP.AG20.MA.IN,480362,478193.5,470592.5,465196.5,463061
Thailand,THA,"Age population, age 20, female",SP.POP.AG20.FE.IN,453979,453995,448117,444119.5,443162
Thailand,THA,"Age population, age 19, male",SP.POP.AG19.MA.IN,478978.5,471234,462100.5,456254,452929.5
Thailand,THA,"Age population, age 19, female",SP.POP.AG19.FE.IN,454098,448035.5,440000.5,434984.5,432277
Thailand,THA,"Age population, age 18, female",SP.POP.AG18.FE.IN,448153.5,439956,431592,425520,421251
Thailand,THA,"Age population, age 18, male",SP.POP.AG18.MA.IN,472030,462774,453810.5,447399,442873
Thailand,THA,"Age population, age 13, female",SP.POP.AG13.FE.IN,408817.5,403473,398827,396609,395015
Thailand,THA,"Age population, age 13, male",SP.POP.AG13.MA.IN,433023,427662.5,422620,420077.5,418550.5
Thailand,THA,"Age population, age 14, female",SP.POP.AG14.FE.IN,415569.5,408685,403376.5,398744,396542
Thailand,THA,"Age population, age 14, male",SP.POP.AG14.MA.IN,439593.5,432658,427306.5,422354.5,419886.5
Thailand,THA,"Age population, age 15, female",SP.POP.AG15.FE.IN,423374.5,415429,408600,403397,398873.5
Thailand,THA,"Age population, age 15, male",SP.POP.AG15.MA.IN,447095,439125,432208.5,427042.5,422254
Thailand,THA,"Age population, age 16, female",SP.POP.AG16.FE.IN,431730.5,423231,415365.5,409018.5,404301.5
Thailand,THA,"Age population, age 16, male",SP.POP.AG16.MA.IN,455177,446509.5,438576,432196,427535
Thailand,THA,"Age population, age 17, female",SP.POP.AG17.FE.IN,440089,431588.5,423196.5,416596,411521
Thailand,THA,"Age population, age 17, male",SP.POP.AG17.MA.IN,463540,454485,445878.5,439191,434022.5
Timor-Leste,TLS,"Age population, age 24, male",SP.POP.AG24.MA.IN,12542.5,12951.5,13325,13713,14186.5
Timor-Leste,TLS,"Age population, age 24, female",SP.POP.AG24.FE.IN,12438,12803.5,13151.5,13550.5,14019.5
Timor-Leste,TLS,"Age population, age 23, male",SP.POP.AG23.MA.IN,13108.5,13463,13821.5,14265.5,14780.5
Timor-Leste,TLS,"Age population, age 23, female",SP.POP.AG23.FE.IN,12931,13287.5,13654,14089.5,14540.5
Timor-Leste,TLS,"Age population, age 22, female",SP.POP.AG22.FE.IN,13419.5,13790,14194.5,14613.5,15006
Timor-Leste,TLS,"Age population, age 22, male",SP.POP.AG22.MA.IN,13629.5,13959,14376,14863,15340.5
Timor-Leste,TLS,"Age population, age 21, male",SP.POP.AG21.MA.IN,14122.5,14510.5,14973.5,15425.5,15799
Timor-Leste,TLS,"Age population, age 21, female",SP.POP.AG21.FE.IN,13919.5,14328.5,14718.5,15080.5,15400.5
Timor-Leste,TLS,"Age population, age 20, male",SP.POP.AG20.MA.IN,14660,15103.5,15532.5,15882.5,16062.5
Timor-Leste,TLS,"Age population, age 20, female",SP.POP.AG20.FE.IN,14442.5,14847,15181.5,15473.5,15651
Timor-Leste,TLS,"Age population, age 19, male",SP.POP.AG19.MA.IN,15236.5,15654,15982.5,16140.5,16093
Timor-Leste,TLS,"Age population, age 19, female",SP.POP.AG19.FE.IN,14938.5,15302,15568,15718.5,15708
Timor-Leste,TLS,"Age population, age 18, female",SP.POP.AG18.FE.IN,15361.5,15676.5,15802.5,15766.5,15624.5
Timor-Leste,TLS,"Age population, age 18, male",SP.POP.AG18.MA.IN,15762.5,16092.5,16229.5,16160.5,15962.5
Timor-Leste,TLS,"Age population, age 13, female",SP.POP.AG13.FE.IN,15549,15199.5,14871.5,14740.5,14782.5
Timor-Leste,TLS,"Age population, age 13, male",SP.POP.AG13.MA.IN,15923.5,15561.5,15300,15234,15325.5
Timor-Leste,TLS,"Age population, age 14, female",SP.POP.AG14.FE.IN,15797.5,15551,15164,14844.5,14721
Timor-Leste,TLS,"Age population, age 14, male",SP.POP.AG14.MA.IN,16198.5,15875.5,15525.5,15270.5,15211
Timor-Leste,TLS,"Age population, age 15, female",SP.POP.AG15.FE.IN,15929,15793.5,15503,15129.5,14823.5
Timor-Leste,TLS,"Age population, age 15, male",SP.POP.AG15.MA.IN,16380.5,16141,15826.5,15488.5,15245.5
Timor-Leste,TLS,"Age population, age 16, female",SP.POP.AG16.FE.IN,15923,15918,15729.5,15457.5,15103
Timor-Leste,TLS,"Age population, age 16, male",SP.POP.AG16.MA.IN,16404.5,16316,16078,15779.5,15457.5
Timor-Leste,TLS,"Age population, age 17, female",SP.POP.AG17.FE.IN,15716,15898.5,15838.5,15672,15422.5
Timor-Leste,TLS,"Age population, age 17, male",SP.POP.AG17.MA.IN,16185.5,16325.5,16236.5,16018,15738.5
Togo,TGO,"Age population, age 24, male",SP.POP.AG24.MA.IN,73862.5,75732.5,78055.5,80378,82596
Togo,TGO,"Age population, age 24, female",SP.POP.AG24.FE.IN,72174.5,73976.5,76211.5,78407.5,80481.5
Togo,TGO,"Age population, age 23, male",SP.POP.AG23.MA.IN,76026.5,78357,80803.5,83157.5,85330.5
Togo,TGO,"Age population, age 23, female",SP.POP.AG23.FE.IN,74299,76545,78866.5,81076,83117.5
Togo,TGO,"Age population, age 22, female",SP.POP.AG22.FE.IN,76872.5,79204.5,81550.5,83738.5,85602.5
Togo,TGO,"Age population, age 22, male",SP.POP.AG22.MA.IN,78659.5,81113,83603,85924.5,87906
Togo,TGO,"Age population, age 21, male",SP.POP.AG21.MA.IN,81416.5,83913.5,86378,88514,90248
Togo,TGO,"Age population, age 21, female",SP.POP.AG21.FE.IN,79539,81895.5,84227,86243.5,87887.5
Togo,TGO,"Age population, age 20, male",SP.POP.AG20.MA.IN,84208.5,86678.5,88957.5,90845,93335
Togo,TGO,"Age population, age 20, female",SP.POP.AG20.FE.IN,82235,84577,86736.5,88531.5,90925
Togo,TGO,"Age population, age 19, male",SP.POP.AG19.MA.IN,86957,89239.5,91258,93892,97414.5
Togo,TGO,"Age population, age 19, female",SP.POP.AG19.FE.IN,84916.5,87084,89010.5,91546,94963.5
Togo,TGO,"Age population, age 18, female",SP.POP.AG18.FE.IN,87415.5,89348,91994.5,95533.5,99305
Togo,TGO,"Age population, age 18, male",SP.POP.AG18.MA.IN,89496,91517,94261.5,97906.5,101773
Togo,TGO,"Age population, age 13, female",SP.POP.AG13.FE.IN,104495,107932,111274.5,113296,113946
Togo,TGO,"Age population, age 13, male",SP.POP.AG13.MA.IN,106752.5,110258,113678.5,115769,116491.5
Togo,TGO,"Age population, age 14, female",SP.POP.AG14.FE.IN,100619,104292.5,107727,111045.5,113042
Togo,TGO,"Age population, age 14, male",SP.POP.AG14.MA.IN,102824.5,106583.5,110089,113485.5,115550
Togo,TGO,"Age population, age 15, female",SP.POP.AG15.FE.IN,96472,100397.5,104066.5,107476.5,110768
Togo,TGO,"Age population, age 15, male",SP.POP.AG15.MA.IN,98629.5,102646.5,106403.5,109885,113253.5
Togo,TGO,"Age population, age 16, female",SP.POP.AG16.FE.IN,92590.5,96222.5,100141,103777,107151
Togo,TGO,"Age population, age 16, male",SP.POP.AG16.MA.IN,94705,98438,102451.5,106176,109620
Togo,TGO,"Age population, age 17, female",SP.POP.AG17.FE.IN,89657.5,92310.5,95934.5,99797.5,103374
Togo,TGO,"Age population, age 17, male",SP.POP.AG17.MA.IN,91748.5,94495.5,98224.5,102183.5,105847.5
Tonga,TON,"Age population, age 24, male",SP.POP.AG24.MA.IN,634.5,613,648,739.5,804
Tonga,TON,"Age population, age 24, female",SP.POP.AG24.FE.IN,820,814.5,829.5,881.5,907.5
Tonga,TON,"Age population, age 23, male",SP.POP.AG23.MA.IN,674,708.5,789.5,844,864.5
Tonga,TON,"Age population, age 23, female",SP.POP.AG23.FE.IN,846.5,861.5,916.5,945.5,951
Tonga,TON,"Age population, age 22, female",SP.POP.AG22.FE.IN,894.5,949,979.5,987,1030
Tonga,TON,"Age population, age 22, male",SP.POP.AG22.MA.IN,769,850,892.5,902,947.5
Tonga,TON,"Age population, age 21, male",SP.POP.AG21.MA.IN,910,952,948.5,981.5,1007.5
Tonga,TON,"Age population, age 21, female",SP.POP.AG21.FE.IN,980.5,1011,1018.5,1062.5,1088.5
Tonga,TON,"Age population, age 20, male",SP.POP.AG20.MA.IN,1008.5,1005,1025,1038.5,1046.5
Tonga,TON,"Age population, age 20, female",SP.POP.AG20.FE.IN,1042,1049,1091.5,1117,1111
Tonga,TON,"Age population, age 19, male",SP.POP.AG19.MA.IN,1058,1077.5,1078,1074,1101.5
Tonga,TON,"Age population, age 19, female",SP.POP.AG19.FE.IN,1077.5,1120,1143.5,1136,1125
Tonga,TON,"Age population, age 18, female",SP.POP.AG18.FE.IN,1145.5,1169,1159.5,1147,1145.5
Tonga,TON,"Age population, age 18, male",SP.POP.AG18.MA.IN,1124.5,1124.5,1109,1125,1136
Tonga,TON,"Age population, age 13, female",SP.POP.AG13.FE.IN,1201.5,1186.5,1206.5,1241,1256.5
Tonga,TON,"Age population, age 13, male",SP.POP.AG13.MA.IN,1220,1267.5,1354,1360.5,1303.5
Tonga,TON,"Age population, age 14, female",SP.POP.AG14.FE.IN,1203,1193.5,1178.5,1198,1232
Tonga,TON,"Age population, age 14, male",SP.POP.AG14.MA.IN,1220.5,1208.5,1255.5,1343.5,1351.5
Tonga,TON,"Age population, age 15, female",SP.POP.AG15.FE.IN,1200,1193,1183.5,1169,1189
Tonga,TON,"Age population, age 15, male",SP.POP.AG15.MA.IN,1211.5,1203,1191,1242.5,1334.5
Tonga,TON,"Age population, age 16, female",SP.POP.AG16.FE.IN,1200.5,1185,1178.5,1171.5,1159
Tonga,TON,"Age population, age 16, male",SP.POP.AG16.MA.IN,1180,1186.5,1178.5,1173.5,1231.5
Tonga,TON,"Age population, age 17, female",SP.POP.AG17.FE.IN,1191,1181.5,1166.5,1163,1158
Tonga,TON,"Age population, age 17, male",SP.POP.AG17.MA.IN,1163.5,1148,1154,1155,1159.5
Trinidad and Tobago,TTO,"Age population, age 24, male",SP.POP.AG24.MA.IN,9947.5,9858.5,9833,9808,9734
Trinidad and Tobago,TTO,"Age population, age 24, female",SP.POP.AG24.FE.IN,9524,9402,9360,9349.5,9309
Trinidad and Tobago,TTO,"Age population, age 23, male",SP.POP.AG23.MA.IN,9755.5,9779,9800.5,9748.5,9640
Trinidad and Tobago,TTO,"Age population, age 23, female",SP.POP.AG23.FE.IN,9338,9322,9333.5,9306,9231.5
Trinidad and Tobago,TTO,"Age population, age 22, female",SP.POP.AG22.FE.IN,9257,9294.5,9294,9237,9153.5
Trinidad and Tobago,TTO,"Age population, age 22, male",SP.POP.AG22.MA.IN,9673.5,9744,9743,9661.5,9551.5
Trinidad and Tobago,TTO,"Age population, age 21, male",SP.POP.AG21.MA.IN,9639.5,9687,9659,9579,9494.5
Trinidad and Tobago,TTO,"Age population, age 21, female",SP.POP.AG21.FE.IN,9230.5,9254.5,9228.5,9166.5,9108
Trinidad and Tobago,TTO,"Age population, age 20, male",SP.POP.AG20.MA.IN,9586,9603.5,9578,9525.5,9502
Trinidad and Tobago,TTO,"Age population, age 20, female",SP.POP.AG20.FE.IN,9192.5,9191,9161.5,9125.5,9126.5
Trinidad and Tobago,TTO,"Age population, age 19, male",SP.POP.AG19.MA.IN,9509,9525,9524,9531.5,9585.5
Trinidad and Tobago,TTO,"Age population, age 19, female",SP.POP.AG19.FE.IN,9132.5,9126.5,9122,9145,9213
Trinidad and Tobago,TTO,"Age population, age 18, female",SP.POP.AG18.FE.IN,9074.5,9090,9141,9228.5,9288.5
Trinidad and Tobago,TTO,"Age population, age 18, male",SP.POP.AG18.MA.IN,9439,9475.5,9529,9610,9661
Trinidad and Tobago,TTO,"Age population, age 13, female",SP.POP.AG13.FE.IN,9303,9348,9370.5,9359,9333
Trinidad and Tobago,TTO,"Age population, age 13, male",SP.POP.AG13.MA.IN,9660.5,9705,9723.5,9704,9667
Trinidad and Tobago,TTO,"Age population, age 14, female",SP.POP.AG14.FE.IN,9258,9316.5,9355.5,9374,9360.5
Trinidad and Tobago,TTO,"Age population, age 14, male",SP.POP.AG14.MA.IN,9614.5,9681.5,9716.5,9727,9704.5
Trinidad and Tobago,TTO,"Age population, age 15, female",SP.POP.AG15.FE.IN,9174,9277.5,9328,9360,9374.5
Trinidad and Tobago,TTO,"Age population, age 15, male",SP.POP.AG15.MA.IN,9525,9647,9700,9721.5,9726
Trinidad and Tobago,TTO,"Age population, age 16, female",SP.POP.AG16.FE.IN,9077.5,9201.5,9294,9333,9358.5
Trinidad and Tobago,TTO,"Age population, age 16, male",SP.POP.AG16.MA.IN,9426,9571,9673.5,9705.5,9716.5
Trinidad and Tobago,TTO,"Age population, age 17, female",SP.POP.AG17.FE.IN,9045.5,9113.5,9223.5,9299,9327
Trinidad and Tobago,TTO,"Age population, age 17, male",SP.POP.AG17.MA.IN,9401.5,9486.5,9605.5,9678.5,9695
Tunisia,TUN,"Age population, age 24, male",SP.POP.AG24.MA.IN,85095.5,82571.5,81322.5,81252,80950.5
Tunisia,TUN,"Age population, age 24, female",SP.POP.AG24.FE.IN,83785.5,80848.5,79067,78212.5,77298.5
Tunisia,TUN,"Age population, age 23, male",SP.POP.AG23.MA.IN,82992,81802.5,81707,81373,80755
Tunisia,TUN,"Age population, age 23, female",SP.POP.AG23.FE.IN,81047,79297,78492,77621.5,76904
Tunisia,TUN,"Age population, age 22, female",SP.POP.AG22.FE.IN,79494,78721,77916.5,77259.5,77504
Tunisia,TUN,"Age population, age 22, male",SP.POP.AG22.MA.IN,82217,82182,81843,81213.5,81471.5
Tunisia,TUN,"Age population, age 21, male",SP.POP.AG21.MA.IN,82585.5,82305.5,81688.5,81954.5,83215
