,index,name,ages_ranges,geo_location,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,lower_end,upper_end,user_count_stage,timestamp
573,573,LB,AGE_25_34,272103,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['272103'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232743BB63CDF92AF4D4BBFE24', 'data': {'user_count': {'lower_end': 1695000, 'upper_end': 2073000}, 'user_count_stage': 3}}",1695000,2073000,3,2025-06-27 01:29:34.842293
574,574,LB,AGE_45_54,272103,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['272103'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232744009603792E68E6CD8894', 'data': {'user_count': {'lower_end': 306000, 'upper_end': 375000}, 'user_count_stage': 2}}",306000,375000,2,2025-06-27 01:29:34.842293
575,575,LB,AGE_55_100,272103,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['272103'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232744FFFDA47EEE7106B5EBF3', 'data': {'user_count': {'lower_end': 317000, 'upper_end': 389000}, 'user_count_stage': 2}}",317000,389000,2,2025-06-27 01:29:34.842293
576,576,DK,AGE_18_24,2623032,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623274455635A2D581C71BC7EAE', 'data': {'user_count': {'lower_end': 306000, 'upper_end': 376000}, 'user_count_stage': 3}}",306000,376000,3,2025-06-27 01:29:34.842293
577,577,DK,AGE_25_34,2623032,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232744E9D9D93D80E9F2BA310F', 'data': {'user_count': {'lower_end': 262000, 'upper_end': 321000}, 'user_count_stage': 2}}",262000,321000,2,2025-06-27 01:29:34.842293
578,578,DK,AGE_13_17,2623032,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327440713F3A86B6C22BBCB55', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
579,579,DK,AGE_45_54,2623032,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232745EB1672BF8EEEDDB5CCBC', 'data': {'user_count': {'lower_end': 67000, 'upper_end': 83000}, 'user_count_stage': 2}}",67000,83000,2,2025-06-27 01:29:34.842293
580,580,DK,AGE_55_100,2623032,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327450569109DE2F344B6410C', 'data': {'user_count': {'lower_end': 48000, 'upper_end': 60000}, 'user_count_stage': 2}}",48000,60000,2,2025-06-27 01:29:34.842293
581,581,DK,AGE_35_44,2623032,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232745CE19168A03859AB86E3C', 'data': {'user_count': {'lower_end': 94000, 'upper_end': 116000}, 'user_count_stage': 2}}",94000,116000,2,2025-06-27 01:29:34.842293
582,582,DK,AGE_13_17,2623032,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327463C6FE3CE47FE10B722E9', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
583,583,DK,AGE_18_24,2623032,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327465788F73B47DA89B9E5EE', 'data': {'user_count': {'lower_end': 221000, 'upper_end': 272000}, 'user_count_stage': 2}}",221000,272000,2,2025-06-27 01:29:34.842293
584,584,DK,AGE_25_34,2623032,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327464D2CC004550CD7B8F568', 'data': {'user_count': {'lower_end': 201000, 'upper_end': 247000}, 'user_count_stage': 2}}",201000,247000,2,2025-06-27 01:29:34.842293
585,585,DK,AGE_35_44,2623032,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232747F3E2B0BCAD0D09BA8441', 'data': {'user_count': {'lower_end': 76000, 'upper_end': 94000}, 'user_count_stage': 2}}",76000,94000,2,2025-06-27 01:29:34.842293
586,586,DK,AGE_45_54,2623032,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327470331066787E40DBAA160', 'data': {'user_count': {'lower_end': 50000, 'upper_end': 62000}, 'user_count_stage': 2}}",50000,62000,2,2025-06-27 01:29:34.842293
587,587,DK,AGE_55_100,2623032,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327475708E6031AB93ABA39A5', 'data': {'user_count': {'lower_end': 37000, 'upper_end': 46000}, 'user_count_stage': 2}}",37000,46000,2,2025-06-27 01:29:34.842293
588,588,DK,AGE_13_17,2623032,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232747A433C34F332BEEB47341', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
589,589,DK,AGE_18_24,2623032,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327483B85E9CC5036E4B81DCB', 'data': {'user_count': {'lower_end': 528000, 'upper_end': 647000}, 'user_count_stage': 3}}",528000,647000,3,2025-06-27 01:29:34.842293
590,590,DK,AGE_25_34,2623032,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327486999DD050820EAB84581', 'data': {'user_count': {'lower_end': 463000, 'upper_end': 567000}, 'user_count_stage': 3}}",463000,567000,3,2025-06-27 01:29:34.842293
591,591,DK,AGE_45_54,2623032,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232748766D2ACF3D83C4BC62C3', 'data': {'user_count': {'lower_end': 117000, 'upper_end': 144000}, 'user_count_stage': 2}}",117000,144000,2,2025-06-27 01:29:34.842293
592,592,DK,AGE_55_100,2623032,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232748E0AD37A4E66195BD2242', 'data': {'user_count': {'lower_end': 85000, 'upper_end': 105000}, 'user_count_stage': 2}}",85000,105000,2,2025-06-27 01:29:34.842293
593,593,BH,AGE_13_17,290291,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290291'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623274908C4EA9E05A6FFBAC4D0', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
594,594,DK,AGE_35_44,2623032,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2623032'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232748A1D318A42B086DB8929F', 'data': {'user_count': {'lower_end': 170000, 'upper_end': 209000}, 'user_count_stage': 2}}",170000,209000,2,2025-06-27 01:29:34.842293
595,595,BH,AGE_18_24,290291,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290291'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327496F3B53C2C6417EDD7E46', 'data': {'user_count': {'lower_end': 105000, 'upper_end': 129000}, 'user_count_stage': 2}}",105000,129000,2,2025-06-27 01:29:34.842293
596,596,BH,AGE_25_34,290291,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290291'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623275009CD763230F18FBB9F75', 'data': {'user_count': {'lower_end': 193000, 'upper_end': 237000}, 'user_count_stage': 2}}",193000,237000,2,2025-06-27 01:29:34.842293
597,597,BH,AGE_35_44,290291,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290291'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232750027674BF609BC7B674CD', 'data': {'user_count': {'lower_end': 77000, 'upper_end': 96000}, 'user_count_stage': 2}}",77000,96000,2,2025-06-27 01:29:34.842293
598,598,BH,AGE_45_54,290291,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290291'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232750AB40C68372385FCB1650', 'data': {'user_count': {'lower_end': 37000, 'upper_end': 46000}, 'user_count_stage': 2}}",37000,46000,2,2025-06-27 01:29:34.842293
